Date,BRIC SMALL CAP
2002-11,134.0409168657938
2002-12,137.92923279786228
2003-01,142.3229999793961
2003-02,145.71069573792957
2003-03,146.10196237453232
2003-04,156.68804112463914
2003-05,170.3015100547171
2003-06,178.29630250608184
2003-07,188.50690204839992
2003-08,206.2896911165089
2003-09,217.66304563788188
2003-10,240.56704632092064
2003-11,251.928480984022
2003-12,285.09547812333466
2004-01,284.83515199682
2004-02,292.64260658315004
2004-03,293.524196765249
2004-04,270.18931334568686
2004-05,253.5206189908989
2004-06,257.0316213150879
2004-07,268.9111049930332
2004-08,284.17468820772837
2004-09,305.94970528625066
2004-10,305.2819329844464
2004-11,336.9378624334019
2004-12,361.7945274320457
2005-01,357.09633517051725
2005-02,382.67021332106225
2005-03,360.02959067411
2005-04,353.921768788555
2005-05,368.53356788714376
2005-06,370.98071283817404
2005-07,387.7292767547778
2005-08,413.336831171916
2005-09,462.88615287713606
2005-10,424.07971311344664
2005-11,460.71515035161826
2005-12,484.6535556747468
2006-01,558.4432534661969
2006-02,586.9631307926178
2006-03,608.6505719860862
2006-04,639.1530354583864
2006-05,562.8014113836018
2006-06,551.0730567328641
2006-07,548.5328207578297
2006-08,581.7884283853756
2006-09,611.386796748311
2006-10,650.781649744243
2006-11,704.349345208103
2006-12,756.6497228182351
2007-01,783.3285120431267
2007-02,785.2845669654047
2007-03,815.7601842167005
2007-04,893.2362513688824
2007-05,1000.0
2007-06,1037.1885159338096
2007-07,1114.4662341384515
2007-08,1075.455510956961
2007-09,1205.7716056555328
2007-10,1321.1975456486043
2007-11,1251.57203319809
2007-12,1326.8493039003706
2008-01,1093.1169071539239
2008-02,1128.5447518254168
2008-03,973.7847396678857
2008-04,1055.530359386286
2008-05,1038.6941646271146
2008-06,894.6508086982807
2008-07,880.4456706374248
2008-08,805.041918341487
2008-09,601.4366467883503
2008-10,395.72662423872697
2008-11,383.5746239373283
2008-12,444.2025759715494
2009-01,421.9116422899885
2009-02,402.37450930610316
2009-03,446.66278224445057
2009-04,557.5783459246245
2009-05,770.4330221565896
2009-06,790.5005035336302
2009-07,909.6292426465807
2009-08,912.5903990042779
2009-09,988.1078028839617
2009-10,1024.218891496463
2009-11,1118.0801566278292
2009-12,1178.4856558325787
2010-01,1135.0413149482483
2010-02,1159.9494331566973
2010-03,1247.5521848778762
2010-04,1274.8079783047897
2010-05,1135.0688156981728
2010-06,1155.7286196145826
2010-07,1229.8051645813528
2010-08,1243.9356647579043
2010-09,1392.7860856818572
2010-10,1466.9222021681405
2010-11,1435.5008251487957
2010-12,1470.682226857138
2011-01,1374.3759480456356
2011-02,1325.8036632547678
2011-03,1391.6002092866559
2011-04,1438.4500473144958
2011-05,1377.2817445039977
2011-06,1331.3093461762517
2011-07,1321.6602220523423
2011-08,1156.86362799592
2011-09,966.7114413511637
2011-10,1074.1325948460233
2011-11,952.611228217235
2011-12,897.2524803175752
2012-01,1012.5769366223294
2012-02,1135.8089465038895
2012-03,1066.2571038756046
2012-04,1047.2859324390772
2012-05,934.3854695534019
2012-06,943.4209475154843
2012-07,918.2145850282474
2012-08,941.8093766730923
2012-09,1012.6845931474589
2012-10,1036.6375249423093
2012-11,1061.282381775526
2012-12,1138.414325719348
2013-01,1202.6684761184247
2013-02,1174.7035070770573
2013-03,1138.0837260911435
2013-04,1162.774564723492
2013-05,1159.4800683584629
2013-06,1036.4552824668558
2013-07,1019.1236271057485
2013-08,1005.1889914422959
2013-09,1068.8954273407462
2013-10,1110.698884222956
2013-11,1116.4635913773861
2013-12,1135.3355861472319
2014-01,1100.408976024
2014-02,1121.1137059056553
2014-03,1138.0052664978812
2014-04,1117.360959684791
2014-05,1184.54312001029
2014-06,1227.7169862037963
2014-07,1236.765434769154
2014-08,1271.4248989764756
2014-09,1220.270618500948
2014-10,1232.5217325140216
2014-11,1227.651720799061
2014-12,1162.5018381968703
2015-01,1157.4055173419217
2015-02,1169.0020236197456
2015-03,1193.5516262768
2015-04,1394.871997481875
2015-05,1457.6941878168122
2015-06,1332.6638471671542
2015-07,1202.2000124793126
2015-08,1046.677328932201
2015-09,1056.5732890628224
2015-10,1135.453030161421
2015-11,1121.0008979794195
2015-12,1137.0543798274923
2016-01,984.9025547676442
2016-02,953.4974419781581
2016-03,1057.3475593614173
2016-04,1088.9487385760376
2016-05,1064.821854000027
2016-06,1094.7314891488259
2016-07,1132.9495574513664
2016-08,1197.2171937394937
2016-09,1215.0485310681947
2016-10,1233.6301775689667
2016-11,1182.852815899127
2016-12,1157.6078533913344
2017-01,1231.3156870039745
2017-02,1297.4664687215284
2017-03,1342.7880638703962
2017-04,1372.725506
2017-05,1341.486895
2017-06,1359.033277
2017-07,1439.174507
2017-08,1473.567652
2017-09,1514.626988
2017-10,1562.110718
2017-11,1542.434558
2017-12,1619.239324
2018-01,1691.053789
2018-02,1611.594218
2018-03,1581.650365
2018-04,1615.9189995668742
2018-05,1578.0187822189484
2018-06,1463.7921439324823
2018-07,1489.8913320383306
2018-08,1433.8375165201285
2018-09,1308.7733228845882
2018-10,1274.5200644200288
2018-11,1329.913976835037
2018-12,1328.383126
2019-01,1362.7886169454653
2019-02,1367.0464366747108
2019-03,1440.9139919964261
2019-04,1423.7483139291116
2019-05,1399.3186169653927
2019-06,1427.3466631666695
2019-07,1394.2588208672455
2019-08,1309.4330590471475
2019-09,1334.9901749381686
2019-10,1387.215287
2019-11,1385.8766312893413
2019-12,1482.7276986347993
2020-01,1484.870462013332
2020-02,1392.8862115847285
2020-03,970.7008113911977
2020-04,1068.5007809968968
2020-05,1060.5210185726069
2020-06,1189.7603500060507
2020-07,1318.1940897724096
2020-08,1369.9136105232976
2020-09,1339.9532631591876
2020-10,1327.6211713198538
2020-11,1523.2685513699005
2020-12,1629.7414631832257
2021-01,1675.968374971049
2021-02,1811.5109478886177
2021-03,1811.1320443468542
2021-04,1866.397417799572
2021-05,1990.7181245290487
2021-06,2045.086743245556
2021-07,2005.943822882659
2021-08,2037.790089593825
2021-09,2023.910798222524
2021-10,1958.3931377948802
2021-11,1902.394866755617
2021-12,1960.2388785042224
2022-01,1926.387405673271
2022-02,1785.7397672925028
2022-03,1833.4090413925712
2022-04,1765.5878707257823
2022-05,1680.3225765563811
2022-06,1570.2272580559609
2022-07,1619.9207966341344
2022-08,1681.977237681937
2022-09,1578.3069894841565
2022-10,1570.5154543189867
2022-11,1644.7360364136325
2022-12,1622.7446744959796
2023-01,1688.0343390644061
2023-02,1590.9609359247029
2023-03,1562.5379846421047
2023-04,1615.749687483764
2023-05,1628.55696170074
2023-06,1740.2013053338617
2023-07,1853.3909100016551
