Date,PAKISTAN
2009-12,225.7214657959687
2010-01,228.9075054667398
2010-02,230.58558870248345
2010-03,248.52071042339068
2010-04,252.10361103998756
2010-05,220.4450132404807
2010-06,231.44722637736726
2010-07,252.49798950735828
2010-08,235.80900679078866
2010-09,234.9787061609089
2010-10,248.31547179122649
2010-11,261.480552106998
2010-12,286.7959708035272
2011-01,294.24714993713224
2011-02,269.90480938694265
2011-03,293.0568329588372
2011-04,302.25133397270275
2011-05,299.3735296368578
2011-06,297.82728417838644
2011-07,293.897058393387
2011-08,263.8811354170977
2011-09,280.93498402672645
2011-10,290.052524698675
2011-11,276.74238975191184
2011-12,256.6862418457683
2012-01,284.7314096262491
2012-02,304.00128968060955
2012-03,314.9550707055899
2012-04,314.97526896715743
2012-05,296.1867508079827
2012-06,295.26685271483706
2012-07,313.2983179509651
2012-08,328.1418714849812
2012-09,326.8621560132093
2012-10,324.66795522484625
2012-11,333.3717601272269
2012-12,342.68447588419053
2013-01,348.25992377310723
2013-02,371.5912329278106
2013-03,357.3417777089195
2013-04,373.89030161894215
2013-05,437.88732209978446
2013-06,409.2078866602041
2013-07,446.30047518797875
2013-08,424.0847898903301
2013-09,411.6323349876632
2013-10,434.927121282974
2013-11,441.9491559781541
2013-12,464.58151234125967
2014-01,470.3908693718919
2014-02,458.18845813783514
2014-03,497.9129931108315
2014-04,529.6807988571288
2014-05,539.01715781128
2014-06,540.9635932980144
2014-07,553.6008087026629
2014-08,503.3631117023802
2014-09,507.8615337931297
2014-10,503.0452300226142
2014-11,510.10508329056364
2014-12,528.0560026802262
2015-01,558.7393271953052
2015-02,541.8385631359661
2015-03,478.17341864011723
2015-04,530.4832383794569
2015-05,515.9089517791836
2015-06,530.5844902942301
2015-07,549.5529382970918
2015-08,503.87620670992027
2015-09,460.9141396545531
2015-10,488.4877376749417
2015-11,448.79864920251214
2015-12,458.9894392353022
2016-01,424.22115077645486
2016-02,434.19346718193316
2016-03,456.8996249679297
2016-04,482.2759809516772
2016-05,496.02975005237556
2016-06,523.5377706394238
2016-07,552.8963499906818
2016-08,548.8768606180648
2016-09,557.9896201208811
2016-10,549.2140700750472
2016-11,568.9762770625531
2016-12,649.694647560623
2017-01,649.8263785495988
2017-02,653.3539473462812
2017-03,636.7402791422197
2017-04,648.933951
2017-05,664.439452
2017-06,623.535895
2017-07,580.437804
2017-08,502.064921
2017-09,522.090944
2017-10,482.705449
2017-11,494.383956
2017-12,494.771879
2018-01,536.066088
2018-02,535.731059
2018-03,552.312984
2018-04,523.291335283901
2018-05,474.3484466989759
2018-06,438.5910164827555
2018-07,446.4841643470209
2018-08,419.9046414414337
2018-09,417.86703043921256
2018-10,388.95199405592666
2018-11,368.0983804952189
2018-12,325.3984312142213
2019-01,378.6902598398702
2019-02,360.85632894516954
2019-03,352.9174188082399
2019-04,340.2665632654119
2019-05,313.6934258803604
2019-06,280.42974473105556
2019-07,282.1394650272271
2019-08,258.50029339536815
2019-09,283.99475124023087
2019-10,303.71738934854596
2019-11,337.70992130876925
2019-12,360.61290876441575
2020-01,365.1775488397021
2020-02,334.43907262802196
2020-03,217.81941079253207
2020-04,256.95656035693753
2020-05,251.3556764613748
2020-06,248.31828346895026
2020-07,281.9279694701395
2020-08,289.9302897478587
2020-09,279.0545785164296
2020-10,277.25486616887946
2020-11,289.9555413831111
2020-12,301.14942982950924
2021-01,315.3520032867515
2021-02,297.03388677533
2021-03,303.2885175171561
2021-04,295.1298243553595
2021-05,312.99431237990683
2021-06,283.9543927394503
2021-07,282.5381390315014
2021-08,268.63902202024207
2021-09,234.7975811303328
2021-10,257.6895489237965
2021-11,240.27636455578903
2021-12,228.96662463903476
2022-01,235.522802079938
2022-02,225.53282952644258
2022-03,212.9904822185539
2022-04,202.2812140784296
2022-05,169.93509577763433
2022-06,156.90970989782653
2022-07,129.84973491063639
2022-08,155.8816710502765
2022-09,143.40896476282535
2022-10,146.248264833564
2022-11,145.9019333238436
2022-12,145.94335439354737
2023-01,123.62537561992109
2023-02,124.32529751882048
2023-03,109.41487190987186
2023-04,118.57957615153573
2023-05,117.53290610105945
2023-06,112.15499951837604
