Date,ISRAEL
2011-06,372.78913914947685
2011-07,364.9439714559481
2011-08,319.48746866673906
2011-09,278.2235902833675
2011-10,314.7485290671776
2011-11,292.1231481452504
2011-12,291.5092021740695
2012-01,318.1689202671672
2012-02,311.0321141293413
2012-03,316.8925005602485
2012-04,321.2006067498348
2012-05,282.5954586551759
2012-06,273.70431691680585
2012-07,285.1274459560886
2012-08,279.06440256549416
2012-09,291.294434650749
2012-10,293.7757762737748
2012-11,298.52634686497765
2012-12,280.12051913638743
2013-01,281.714400124937
2013-02,288.3765049944978
2013-03,300.03711329929183
2013-04,295.35307262445616
2013-05,291.9042274375732
2013-06,287.5552301750538
2013-07,291.13634657608117
2013-08,283.4677057066705
2013-09,294.78920358695615
2013-10,295.5730803425125
2013-11,314.26001757098817
2013-12,313.47371359712577
2014-01,326.0219791941771
2014-02,349.9251641532384
2014-03,372.1163315503652
2014-04,365.08286620907984
2014-05,368.8103691795736
2014-06,381.0785267579934
2014-07,384.70948863742484
2014-08,374.60181961050654
2014-09,382.53870881742165
2014-10,378.2236566709232
2014-11,388.6042196640457
2014-12,387.69165480382424
2015-01,383.2687941719317
2015-02,383.42273411127013
2015-03,422.9531008208798
2015-04,419.0536193602853
2015-05,420.27874050640037
2015-06,417.4037815210113
2015-07,471.7432623275328
2015-08,434.91726436052306
2015-09,394.73195735663893
2015-10,423.21312401470715
2015-11,419.9249927174417
2015-12,430.6385426467783
2016-01,397.6608651640748
2016-02,388.16400344550084
2016-03,387.30227523477924
2016-04,397.06722253724547
2016-05,378.85841432176016
2016-06,373.2504419894509
2016-07,394.8146032825102
2016-08,381.2081136826146
2016-09,366.415290543402
2016-10,341.2164117236053
2016-11,325.81730485141827
2016-12,325.3185803191314
2017-01,328.0966394331689
2017-02,342.0314792389484
2017-03,343.6610490810043
2017-04,345.639853
2017-05,343.885768
2017-06,366.594038
2017-07,359.63169
2017-08,307.851897
2017-09,320.272573
2017-10,311.0039
2017-11,306.743535
2017-12,333.752423
2018-01,347.973332
2018-02,334.324939
2018-03,316.235986
2018-04,319.1825428111463
2018-05,342.6290773656098
2018-06,351.14445517699073
2018-07,365.4952338426705
2018-08,376.87914576203957
2018-09,369.3107183180219
2018-10,347.13489121041846
2018-11,362.6464160386478
2018-12,316.42160411547053
2019-01,354.65501867247303
2019-02,351.91764236251305
2019-03,348.43567005952815
2019-04,358.86108502086586
2019-05,322.72330826797963
2019-06,336.2503214291904
2019-07,342.2176021602578
2019-08,321.3356558382088
2019-09,323.9769275717577
2019-10,336.7812701258338
2019-11,354.1165938050629
2019-12,347.870375818171
2020-01,364.35443492659266
2020-02,340.27017928625145
2020-03,285.2939394474686
2020-04,315.3352416715353
2020-05,343.61522000282145
2020-06,342.7723875402151
2020-07,365.13221884839436
2020-08,368.55683670315403
2020-09,336.0693990607866
2020-10,335.81418913138145
2020-11,368.4320227029355
2020-12,400.78569493800876
2021-01,407.4358516057893
2021-02,406.7507810882739
2021-03,399.5294298310328
2021-04,424.7785652051604
2021-05,414.39709226262875
2021-06,419.98257744494146
2021-07,440.4816521521261
2021-08,443.8587836591099
2021-09,432.09439746683205
2021-10,454.25594966790925
2021-11,443.6716036028506
2021-12,463.2977049317576
2022-01,424.0628494849759
2022-02,431.1753455333178
2022-03,431.7765131197359
2022-04,397.16364344197183
2022-05,376.32431834352633
2022-06,345.70539950300406
2022-07,367.0754066847205
2022-08,386.1636002925224
2022-09,339.7573489646475
2022-10,369.4586036999894
2022-11,360.4539402773624
2022-12,341.7036504707582
2023-01,356.5225809174423
2023-02,340.781668587083
2023-03,345.0289174923207
2023-04,338.61814850136983
2023-05,325.4749505661532
2023-06,331.99428962077775
