Date,Price
2014-06,2783.445178162529
2014-07,2849.8236739044346
2014-08,2926.565568800283
2014-09,2654.174084675917
2014-10,2708.930751144939
2014-11,2657.664519253281
2014-12,2532.205961250841
2015-01,2542.147517323918
2015-02,2646.5031370104057
2015-03,2611.5725316227795
2015-04,2872.8004452467517
2015-05,2734.0179141090593
2015-06,2693.065232937906
2015-07,2465.599540386614
2015-08,2239.850040625135
2015-09,2161.5088581811574
2015-10,2351.802159975623
2015-11,2269.287036945847
2015-12,2194.8358949764815
2016-01,2026.217903835216
2016-02,2021.4452579128672
2016-03,2304.88969392841
2016-04,2313.783155128583
2016-05,2242.490846632985
2016-06,2347.6665983870375
2016-07,2471.221080422495
2016-08,2581.1490858312804
2016-09,2649.428744602724
2016-10,2662.6913876765175
2016-11,2567.1707136074488
2016-12,2560.904635928286
2017-01,2725.8717475779176
2017-02,2794.7786401726844
2017-03,2857.6440929213422
2017-04,2930.9207856058556
2017-05,3029.180716040211
2017-06,3086.644084591952
2017-07,3307.634018055834
2017-08,3397.616690521692
2017-09,3409.143232958393
2017-10,3564.059474855114
2017-11,3588.0323850327654
2017-12,3658.0128172205928
2018-01,4024.5449202287823
2018-02,3830.078322461218
2018-03,3764.99764959241
2018-04,3724.935956661381
2018-05,3612.0421173269156
2018-06,3489.274435122781
2018-07,3551.2489656817042
2018-08,3439.255316874413
2018-09,3447.3555562814604
2018-10,3106.8122096701136
2018-11,3199.611589052983
2018-12,3085.0692869201303
2019-01,3432.8851459011435
2019-02,3437.501143443673
2019-03,3469.3625314431124
2019-04,3585.602171731647
2019-05,3246.2954828656284
2019-06,3513.4765177706863
2019-07,3501.144369340497
2019-08,3320.834529436943
2019-09,3408.482424088443
2019-10,3586.9180705402614
2019-11,3605.8650002695294
2019-12,3941.97061368255
2020-01,3745.2581566716885
2020-02,3592.3354276946693
2020-03,3119.727437705241
2020-04,3357.785410714728
2020-05,3384.23430355503
2020-06,3668.0838114797707
2020-07,4066.7417782318435
2020-08,4138.971704341977
2020-09,4105.765217437497
2020-10,4217.338303033392
2020-11,4625.906521547907
2020-12,5009.093881497933
2021-01,5277.318157560959
2021-02,5294.039043368102
2021-03,5159.223489828881
2021-04,5293.281231687359
2021-05,5339.608105997248
2021-06,5388.544129701066
2021-07,4921.156922762669
2021-08,4935.237803626384
2021-09,4657.330376285811
2021-10,4741.064346285466
2021-11,4526.89375012284
2021-12,4587.307135049008
2022-01,4497.794206342436
2022-02,4210.3391875134685
2022-03,3980.342541650538
2022-04,3704.324750875677
2022-05,3794.9638478731517
2022-06,3547.2748727442267
2022-07,3461.8263662472555
2022-08,3452.307020958931
2022-09,2955.2706867329466
2022-10,2739.1379892735945
2022-11,3351.393532920574
2022-12,3331.936047893161
2023-01,3771.6987834931556
2023-02,3461.014203940586
2023-03,3627.2934730579705
2023-04,3468.1620192035302
2023-05,3458.2590429887114
2023-06,3609.10044874164
