Date,EM ASEAN
2010-07,735.2170022253199
2010-08,764.576439081741
2010-09,848.8786702433155
2010-10,869.9777839390456
2010-11,834.0929664835755
2010-12,874.2252898606647
2011-01,825.9035173738994
2011-02,844.3172211154412
2011-03,908.5176026476523
2011-04,947.5129044342914
2011-05,936.9677575950411
2011-06,942.4676283557608
2011-07,991.5029197237586
2011-08,917.9776148474041
2011-09,812.8657400045805
2011-10,901.6845834080466
2011-11,859.2103602468372
2011-12,888.5759129343248
2012-01,937.7727628059364
2012-02,978.1445841504227
2012-03,984.539011221588
2012-04,990.5057859497604
2012-05,911.1516147709228
2012-06,941.5781824304956
2012-07,976.2505353147737
2012-08,967.3186879415551
2012-09,1009.3910236078231
2012-10,1025.8642833852518
2012-11,1013.9115674691521
2012-12,1052.3614298616708
2013-01,1064.4247622737541
2013-02,1116.56652230268
2013-03,1134.8785520867302
2013-04,1172.5808262092644
2013-05,1147.578990209662
2013-06,1101.5337350743018
2013-07,1064.141692062567
2013-08,960.4242244839146
2013-09,993.443637922601
2013-10,1063.494178723962
2013-11,993.1982548373555
2013-12,971.4614637259937
2014-01,953.9104914609894
2014-02,1013.9700394773595
2014-03,1046.3547630542844
2014-04,1069.7121173083908
2014-05,1071.409315481676
2014-06,1090.9007086555316
2014-07,1119.4456904478527
2014-08,1138.064387744591
2014-09,1110.994248118124
2014-10,1110.740551869563
2014-11,1097.4868153192435
2014-12,1052.1938284173507
2015-01,1057.0639415790863
2015-02,1079.7884013756989
2015-03,1073.0178590165328
2015-04,1055.2604119359546
2015-05,1026.2752841287233
2015-06,987.3566288969761
2015-07,953.6292391951365
2015-08,857.8139903089724
2015-09,805.9116215626834
2015-10,866.1449324525012
2015-11,856.2309758690434
2015-12,855.4558891152082
2016-01,867.9520965987165
2016-02,884.8705862469294
2016-03,963.2310862304148
2016-04,948.8657404814181
2016-05,921.5378931895276
2016-06,969.3685078943188
2016-07,1003.0750934681978
2016-08,1020.7130030225335
2016-09,999.9595476098315
2016-10,989.6829518412495
2016-11,906.0708420002219
2016-12,928.0569007915391
2017-01,953.2773045499812
2017-02,965.1919291357849
2017-03,1000.010927297497
2017-04,1029.530823
2017-05,1049.076364
2017-06,1057.832147
2017-07,1070.032862
2017-08,1081.470641
2017-09,1094.726693
2017-10,1103.338034
2017-11,1114.088083
2017-12,1184.714882
2018-01,1248.151886
2018-02,1233.307317
2018-03,1202.052851
2018-04,1182.459843847431
2018-05,1124.6557692061965
2018-06,1049.8178733098978
2018-07,1107.3674770146094
2018-08,1123.49309215697
2018-09,1111.8346677882173
2018-10,1054.2486720583895
2018-11,1089.6342859661597
2018-12,1090.1321249193645
2019-01,1164.2608021119288
2019-02,1149.2900764719263
2019-03,1140.0653872554926
2019-04,1148.869617595125
2019-05,1130.107399919863
2019-06,1195.4405150848083
2019-07,1183.3584653947792
2019-08,1145.0598491672747
2019-09,1127.997230265783
2019-10,1140.5135462599494
2019-11,1120.1194459418084
2019-12,1157.877215058506
2020-01,1090.955983194971
2020-02,983.8452469934806
2020-03,795.0009970859626
2020-04,883.7453806906603
2020-05,918.4703123907825
2020-06,956.973850098096
2020-07,975.4563664460244
2020-08,964.772104836817
2020-09,898.3580997002022
2020-10,914.6129458926843
2020-11,1048.4928821336164
2020-12,1092.718351978136
2021-01,1061.0758624297487
2021-02,1074.7968275391752
2021-03,1055.5377814937463
2021-04,1061.2639494547875
2021-05,1064.6948215472414
2021-06,1027.7448382929133
2021-07,970.6827819403808
2021-08,1065.323391390692
2021-09,1035.6251886822595
2021-10,1080.912674874099
2021-11,1041.613018979082
2021-12,1073.9345051540067
2022-01,1072.1443659864567
2022-02,1122.482841875618
2022-03,1127.630351417577
2022-04,1103.950844774237
2022-05,1096.4393732077085
2022-06,994.823928809795
2022-07,1007.0733378009547
2022-08,1046.2015579077274
2022-09,976.0499646433528
2022-10,997.1471913212255
2022-11,1068.9286836290007
2022-12,1069.5912021774395
2023-01,1108.1611987511733
2023-02,1043.6069533582943
2023-03,1077.9920899581932
2023-04,1085.761693659076
2023-05,1045.4456454095148
2023-06,1035.420671091332
